ark,title_clean,date_clean,author_name_clean,author_type_clean,author_birth_clean,author_death_clean,publisher_name_clean,publisher_place_clean,type_clean,format,description,type,source,language,title,author,date,publisher,ocr_quality,topics,metatopics,occurences,occurences_ratio,publisher_place_country
bd6t51490224q,Journal de Lot-et-Garonne,1914.0,,,,,P. Noubel,Agen,presse généraliste,,"28 mars 1914	1914/03/28 (A124,N13)-1914/03/29.		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG47",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-645",fre,Journal de Lot-et-Garonne,,1914-03-28,P. Noubel (Agen),89.0,[97],['Autres'],1,0.0095410743249689,Sud de la France
bd6t54325277v,Journal de médecine de Paris,1914.0,,,,,H. Lauwereyns,Paris,presse spécialisée,,"28 mars 1914	1914/03/28 (A34,N13).	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-T33-377",fre,Journal de médecine de Paris : revue générale de la presse médicale française et étrangère,,1914-03-28,H. Lauwereyns (Paris),87.0,[87],['Médecine/Médicaments'],1,0.0054764512595837,Paris / Île de France
bpt6k3216658g,Le Petit écho de la mode,1914.0,,,,,Charaire,Paris,presse généraliste,,"29 mars 1914	1914/03/29 (A36,N13).		Appartient à l’ensemble documentaire : BvdPrs001",printed serial,"Ville de Paris / Bibliothèque Forney, 2019-112116",fre,Le Petit écho de la mode,,1914-03-29,Charaire (Paris),87.0,[87],['Médecine/Médicaments'],1,0.003920799843168,Paris / Île de France
bd6t522369049,L'Union,1914.0,,,,,Impr. de Pasquier,La Réole,presse généraliste,,"29 mars 1914	1914/03/29 (A72,N5103).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG33	Appartient à l’ensemble documentaire : BIPFPIG33",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-90961",fre,"L'Union : journal [""puis"" journal politique, littéraire, commercial, agricole et judiciaire] de l'arrondissement de La Réole",,1914-03-29,Impr. de Pasquier (La Réole),88.0,[97],['Autres'],1,0.01122586439155,Sud de la France
bd6t511325633,Paris,1914.0,,,,,au bureau du journal,Paris,presse généraliste,,"31 mars 1914	1914/03/31 (A26,N2258).	",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-2973",fre,"Paris : ancienne Gazette des étrangers / Henry de Pène, rédacteur en chef [et directeur-gérant]",,1914-03-31,au bureau du journal (Paris),87.0,[97],['Autres'],1,0.0028161874454363,Paris / Île de France
bd6t53869848j,L'Avenir du Gers et de la Gascogne,1914.0,,,,,Presse hebdomadaire du Gers,Auch,presse généraliste,,"31 mars 1914	1914/03/31 (A6,N23).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG32",printed serial,"Archives départementales du Gers, 88 JX",fre,L'Avenir du Gers et de la Gascogne,,1914-03-31,Presse hebdomadaire du Gers (Auch),99.0,[97],['Autres'],1,0.0083319446758873,Sud de la France
bpt6k11505720,Écho de Marolles,1914.0,,,,,J. Fabre,Villedieu,presse généraliste,Nombre total de vues : 352,01 avril 1914	1914/04/01 (N4)-1914/04/30.		Appartient à l’ensemble documentaire : GG14181	Appartient à l’ensemble documentaire : ChArdenn1,printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, BP-1 (MAROLLES-SOUS-LIGNIERES)",fre,Écho de Marolles : diocèse de Troyes (Aube) : revue sociale et religieuse,,1914-04-01,J. Fabre (Villedieu),86.0,[10],['Faune et Flore'],1,0.01223990208078,Sud de la France
bpt6k980458r,L'Algérie médicale,1914.0,,,,,[Grande pharmacie normale d'Alger],Alger,presse spécialisée,,01 avril 1914	1914/04/01 (N4).	,printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-25149",fre,"L'Algérie médicale : journal mensuel de vulgarisation scientifique : médecine, pharmacie, hygiène, agriculture / A. Jobert, directeur-gérant",,1914-04-01,[Grande pharmacie normale d'Alger] (Alger),86.0,"[114, 114, 31, 65, 18]","['Médecine/Médicaments', 'Médecine/Médicaments', 'Médecine/Médicaments', 'Médecine/Médicaments', 'Maladies']",6,0.03469411356539,Afrique du Nord
bd6t51132564h,Paris,1914.0,,,,,au bureau du journal,Paris,presse généraliste,,"01 avril 1914	1914/04/01 (A26,N2259).	",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-2973",fre,"Paris : ancienne Gazette des étrangers / Henry de Pène, rédacteur en chef [et directeur-gérant]",,1914-04-01,au bureau du journal (Paris),87.0,[97],['Autres'],1,0.0028609029009555,Paris / Île de France
bd6t51132565x,Paris,1914.0,,,,,au bureau du journal,Paris,presse généraliste,,"02 avril 1914	1914/04/02 (A26,N2260).	",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-2973",fre,"Paris : ancienne Gazette des étrangers / Henry de Pène, rédacteur en chef [et directeur-gérant]",,1914-04-02,au bureau du journal (Paris),88.0,[97],['Autres'],1,0.0026757284670751,Paris / Île de France
bd6t51132566b,Paris,1914.0,,,,,au bureau du journal,Paris,presse généraliste,,"03 avril 1914	1914/04/03 (A26,N2261).	",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-2973",fre,"Paris : ancienne Gazette des étrangers / Henry de Pène, rédacteur en chef [et directeur-gérant]",,1914-04-03,au bureau du journal (Paris),87.0,[97],['Autres'],1,0.0028074115665356,Paris / Île de France
bd6t53869849z,L'Avenir du Gers et de la Gascogne,1914.0,,,,,Presse hebdomadaire du Gers,Auch,presse généraliste,,"03 avril 1914	1914/04/03 (A6,N24).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG32",printed serial,"Archives départementales du Gers, 88 JX",fre,L'Avenir du Gers et de la Gascogne,,1914-04-03,Presse hebdomadaire du Gers (Auch),100.0,[97],['Autres'],1,0.0085587127695994,Sud de la France
bd6t51132567r,Paris,1914.0,,,,,au bureau du journal,Paris,presse généraliste,,"04 avril 1914	1914/04/04 (A26,N2262).	",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-2973",fre,"Paris : ancienne Gazette des étrangers / Henry de Pène, rédacteur en chef [et directeur-gérant]",,1914-04-04,au bureau du journal (Paris),87.0,[97],['Autres'],1,0.0027899450380827,Paris / Île de France
bd6t514902254,Journal de Lot-et-Garonne,1914.0,,,,,P. Noubel,Agen,presse généraliste,,"04 avril 1914	1914/04/04 (A124,N14)-1914/04/05.		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG47",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-645",fre,Journal de Lot-et-Garonne,,1914-04-04,P. Noubel (Agen),89.0,[97],['Autres'],1,0.0100210441928,Sud de la France
bd6t543252647,Journal de médecine de Paris,1914.0,,,,,H. Lauwereyns,Paris,presse spécialisée,,"04 avril 1914	1914/04/04 (A34,N14).	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-T33-377",fre,Journal de médecine de Paris : revue générale de la presse médicale française et étrangère,,1914-04-04,H. Lauwereyns (Paris),88.0,"[73, 87, 44]","['Médecine/Médicaments', 'Médecine/Médicaments', 'Maladies']",2,0.0101988781234,Paris / Île de France
bd6t52236905q,L'Union,1914.0,,,,,Impr. de Pasquier,La Réole,presse généraliste,,"05 avril 1914	1914/04/05 (A72,N5104).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG33	Appartient à l’ensemble documentaire : BIPFPIG33",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-90961",fre,"L'Union : journal [""puis"" journal politique, littéraire, commercial, agricole et judiciaire] de l'arrondissement de La Réole",,1914-04-05,Impr. de Pasquier (La Réole),89.0,[97],['Autres'],1,0.01084128360797,Sud de la France
bd6t52759397k,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"05 avril 1914	1914/04/05 (A55,N19698QUATER).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-05,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0023044129508007,Sud de la France
bd6t527593980,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"05 avril 1914	1914/04/05 (A55,N19698QUINQUIES).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-05,Le Progrès (Lyon),87.0,[46],['Autres'],1,0.0022917908053352,Sud de la France
bd6t52759394b,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"05 avril 1914	1914/04/05 (A55,N19698).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-05,Le Progrès (Lyon),87.0,[46],['Autres'],1,0.0022591722392915,Sud de la France
bd6t52759399d,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"05 avril 1914	1914/04/05 (A55,N19698SEXIES).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-05,Le Progrès (Lyon),87.0,[46],['Autres'],1,0.0022838350157584,Sud de la France
bd6t52759395r,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"05 avril 1914	1914/04/05 (A55,N19698BIS).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-05,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0022998022170093,Sud de la France
bd6t527593965,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"05 avril 1914	1914/04/05 (A55,N19698TER).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-05,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0022471405136963,Sud de la France
bpt6k290278m,Figaro,1914.0,,,,,Figaro,Paris,presse généraliste,Nombre total de vues : 164718,07 avril 1914	1914/04/07 (Numéro 97).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG63	Appartient à l’ensemble documentaire : BIPFPIG69	Appartient à l’ensemble documentaire : Pam1	Appartient à l’ensemble documentaire : BnPlCo00	Appartient à l’ensemble documentaire : BnPlCo01	Appartient à l’ensemble documentaire : FranceBr,printed serial,Bibliothèque nationale de France,fre,Figaro : journal non politique,,1914-04-07,Figaro (Paris),99.0,[47],['Autres'],1,0.0021715055047664,Paris / Île de France
bpt6k7153593,L'Univers,1914.0,,,,,L'Univers,Paris,presse généraliste,Nombre total de vues : 70622,09 avril 1914	1914/04/09 (Numéro 16236).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPNOUV	Appartient à l’ensemble documentaire : BIPFPIG44,printed serial,Bibliothèque nationale de France,fre,L'Univers,,1914-04-09,L'Univers (Paris),76.0,[97],['Autres'],1,0.0042653017701002,Paris / Île de France
bpt6k565032m,Le Petit Parisien,1914.0,,,,,Le Petit Parisien,Paris,presse généraliste,Nombre total de vues : 126844,11 avril 1914	1914/04/11 (Numéro 13678).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPNOUV	Appartient à l’ensemble documentaire : BIPFPIG15	Appartient à l’ensemble documentaire : BIPFPIG33	Appartient à l’ensemble documentaire : BIPFPIG35	Appartient à l’ensemble documentaire : BIPFPIG37	Appartient à l’ensemble documentaire : BIPFPIG63	Appartient à l’ensemble documentaire : GCFeTra	Appartient à l’ensemble documentaire : GCGen1,printed serial,"Bibliothèque nationale de France, Gr Fol-Lc2-3850",fre,Le Petit Parisien : journal quotidien du soir,,1914-04-11,Le Petit Parisien (Paris),100.0,[133],['Description'],1,0.0032108913434369,Paris / Île de France
bd6t51490226j,Journal de Lot-et-Garonne,1914.0,,,,,P. Noubel,Agen,presse généraliste,,"11 avril 1914	1914/04/11 (A124,N15)-1914/04/12.		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG47",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-645",fre,Journal de Lot-et-Garonne,,1914-04-11,P. Noubel (Agen),89.0,[97],['Autres'],1,0.01007353681877,Sud de la France
bd6t527594367,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"11 avril 1914	1914/04/11 (A55,N19704SEXIES).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-11,Le Progrès (Lyon),87.0,[129],['Autres'],1,0.0026676625940351,Sud de la France
bd6t52759435t,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"11 avril 1914	1914/04/11 (A55,N19704QUINQUIES).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-11,Le Progrès (Lyon),87.0,[129],['Autres'],1,0.0027368766763369,Sud de la France
bd6t527594315,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"11 avril 1914	1914/04/11 (A55,N19704).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-11,Le Progrès (Lyon),87.0,[129],['Autres'],1,0.0026614148081119,Sud de la France
bd6t52759434d,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"11 avril 1914	1914/04/11 (A55,N19704QUATER).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-11,Le Progrès (Lyon),87.0,[129],['Autres'],1,0.0027079722703639,Sud de la France
bd6t527594330,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"11 avril 1914	1914/04/11 (A55,N19704TER).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-11,Le Progrès (Lyon),87.0,[129],['Autres'],1,0.0026600696938259,Sud de la France
bd6t52759432k,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"11 avril 1914	1914/04/11 (A55,N19704BIS).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-11,Le Progrès (Lyon),87.0,[129],['Autres'],1,0.0026864388566516,Sud de la France
bd6t522369064,L'Union,1914.0,,,,,Impr. de Pasquier,La Réole,presse généraliste,,"12 avril 1914	1914/04/12 (A72,N5105).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG33	Appartient à l’ensemble documentaire : BIPFPIG33",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-90961",fre,"L'Union : journal [""puis"" journal politique, littéraire, commercial, agricole et judiciaire] de l'arrondissement de La Réole",,1914-04-12,Impr. de Pasquier (La Réole),88.0,[97],['Autres'],1,0.01242236024844,Sud de la France
bd6t52236907j,L'Union,1914.0,,,,,Impr. de Pasquier,La Réole,presse généraliste,,"19 avril 1914	1914/04/19 (A72,N5106).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG33	Appartient à l’ensemble documentaire : BIPFPIG33",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-90961",fre,"L'Union : journal [""puis"" journal politique, littéraire, commercial, agricole et judiciaire] de l'arrondissement de La Réole",,1914-04-19,Impr. de Pasquier (La Réole),88.0,[97],['Autres'],1,0.01118818527634,Sud de la France
bd6t51490228c,Journal de Lot-et-Garonne,1914.0,,,,,P. Noubel,Agen,presse généraliste,,"25 avril 1914	1914/04/25 (A124,N17)-1914/04/26.		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG47",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-645",fre,Journal de Lot-et-Garonne,,1914-04-25,P. Noubel (Agen),89.0,[97],['Autres'],1,0.0104953820319,Sud de la France
bd6t52759532x,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"27 avril 1914	1914/04/27 (A55,N19720QUINQUIES).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-27,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0025973351341523,Sud de la France
bd6t527595281,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"27 avril 1914	1914/04/27 (A55,N19720).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-27,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0025320301817997,Sud de la France
bd6t52759533b,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"27 avril 1914	1914/04/27 (A55,N19720SEXIES).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-27,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0026973808432012,Sud de la France
bd6t52759531h,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"27 avril 1914	1914/04/27 (A55,N19720QUATER).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-27,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0026210258695253,Sud de la France
bd6t527595303,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"27 avril 1914	1914/04/27 (A55,N19720TER).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-27,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0024511606245557,Sud de la France
bd6t52759529f,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"27 avril 1914	1914/04/27 (A55,N19720BIS).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-04-27,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.0025279975731223,Sud de la France
bd6t54325281r,Journal de médecine de Paris,1914.0,,,,,H. Lauwereyns,Paris,presse spécialisée,,"30 avril 1914	1914/04/30 (A34,N17).	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-T33-377",fre,Journal de médecine de Paris : revue générale de la presse médicale française et étrangère,,1914-04-30,H. Lauwereyns (Paris),88.0,"[87, 73, 42]","['Médecine/Médicaments', 'Médecine/Médicaments', 'Médecine/Médicaments']",3,0.01691093573844,Paris / Île de France
bd6t51422330g,Cosmos,1914.0,,,,,[La Croix],Paris,presse spécialisée,,"30 avril 1914	1914/04/30 (A63,T70,N1527).	",printed serial,Bibliothèque nationale de France,fre,Cosmos : revue des sciences et de leurs applications,,1914-04-30,[La Croix] (Paris),89.0,[36],['Institutions / Transport'],1,0.0050002500125006,Paris / Île de France
bd6t5341180w,La Vie à la campagne,1914.0,,,,,Hachette,Paris,presse généraliste,Nombre total de vues : 9649,"01 mai 1914	1914/05/01 (A9,N183,VOL15).	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, FOL-S-1058",fre,"La Vie à la campagne : travaux, produits, plaisirs",,1914-05-01,Hachette (Paris),89.0,[33],['Description'],1,0.0031081963136791,Paris / Île de France
bpt6k175367,La Revue de Paris,1914.0,,,,,La Revue de Paris,Paris,presse généraliste,Nombre total de vues : 232240,"01 mai 1914	1914/05/01 (A21,T3)-1914/06/30.		Appartient à l’ensemble documentaire : Pam1	Appartient à l’ensemble documentaire : MAEDIGen0	Appartient à l’ensemble documentaire : MAEDI002	Appartient à l’ensemble documentaire : MAEDI003	Appartient à l’ensemble documentaire : MAEDI004	Appartient à l’ensemble documentaire : MAEDI005	Appartient à l’ensemble documentaire : MAEDI006	Appartient à l’ensemble documentaire : MAEDI007",printed serial,Bibliothèque nationale de France,fre,La Revue de Paris,,1914-05-01,La Revue de Paris (Paris),98.0,[1],['Géographie'],1,0.0003201331754009,Paris / Île de France
bpt6k9804594,L'Algérie médicale,1914.0,,,,,[Grande pharmacie normale d'Alger],Alger,presse spécialisée,,01 mai 1914	1914/05/01 (N5).	,printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-25149",fre,"L'Algérie médicale : journal mensuel de vulgarisation scientifique : médecine, pharmacie, hygiène, agriculture / A. Jobert, directeur-gérant",,1914-05-01,[Grande pharmacie normale d'Alger] (Alger),84.0,"[114, 114]","['Médecine/Médicaments', 'Médecine/Médicaments']",2,0.01163264119118,Afrique du Nord
bpt6k273274f,Le Figaro. Supplément littéraire du dimanche,1914.0,,,,,Le Figaro,Paris,presse généraliste,,02 mai 1914	1914/05/02 (Numéro 18).	,printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JOD-246",fre,Le Figaro. Supplément littéraire du dimanche,,1914-05-02,Le Figaro (Paris),88.0,[23],['Médecine/Médicaments'],1,0.0047548856450002,Paris / Île de France
bd6t543252825,Journal de médecine de Paris,1914.0,,,,,H. Lauwereyns,Paris,presse spécialisée,,"02 mai 1914	1914/05/02 (A34,N18).	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-T33-377",fre,Journal de médecine de Paris : revue générale de la presse médicale française et étrangère,,1914-05-02,H. Lauwereyns (Paris),87.0,[44],['Maladies'],1,0.005235876223886,Paris / Île de France
bpt6k9672659h,Le Bulletin philatélique,1914.0,,,,,E. Matthey,Paris,presse spécialisée,,05 mai 1914	1914/05/05 (N67).	,printed serial,"Musée de La Poste, 2016-36069",fre,Le Bulletin philatélique : revue mensuelle,,1914-05-05,E. Matthey (Paris),99.0,[6],['Autres'],1,0.01265022137887,Paris / Île de France
bd6t54325283k,Journal de médecine de Paris,1914.0,,,,,H. Lauwereyns,Paris,presse spécialisée,,"09 mai 1914	1914/05/09 (A34,N19).	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-T33-377",fre,Journal de médecine de Paris : revue générale de la presse médicale française et étrangère,,1914-05-09,H. Lauwereyns (Paris),87.0,[6],['Autres'],1,0.0045462811420258,Paris / Île de France
bd6t52758532m,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"11 mai 1914	1914/05/11 (A55,N19734SEXIES).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-05-11,Le Progrès (Lyon),87.0,[46],['Autres'],1,0.0027171697959405,Sud de la France
bd6t52758528q,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"11 mai 1914	1914/05/11 (A55,N19734BIS).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-05-11,Le Progrès (Lyon),87.0,[46],['Autres'],1,0.0024359942510535,Sud de la France
bd6t527585316,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"11 mai 1914	1914/05/11 (A55,N19734QUINQUIES).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-05-11,Le Progrès (Lyon),87.0,[46],['Autres'],1,0.0025394245663932,Sud de la France
bd6t527585294,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"11 mai 1914	1914/05/11 (A55,N19734TER).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-05-11,Le Progrès (Lyon),88.0,[46],['Autres'],1,0.002416918429003,Sud de la France
bd6t527585279,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"11 mai 1914	1914/05/11 (A55,N19734).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-05-11,Le Progrès (Lyon),87.0,[46],['Autres'],1,0.0024476808224207,Sud de la France
bd6t52758530s,Le Progrès,1914.0,,,,,Le Progrès,Lyon,presse généraliste,,"11 mai 1914	1914/05/11 (A55,N19734QUATER).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG69",printed serial,"Bibliothèque municipale de Lyon, NUM 951266",fre,"Le Progrès : journal de Lyon, politique, quotidien",,1914-05-11,Le Progrès (Lyon),87.0,[46],['Autres'],1,0.0025483550368237,Sud de la France
